address,status,street,borough,zip,cb,cwz,bbl
"77-42 164 STREET,QUEENS 11366",OK,77-42 164 STREET,QUEENS,11366,408,QN3,40.72342,,-73.804728,,4068500020
"35-34 105TH STREET,QUEENS 11368",OK,35-34 105 STREET,QUEENS,11368,403,QN2,40.754876,,-73.863206,,4017460027
"209-15 HORACE HARDING EXPRESSWAY,QUEENS 11364",OK,209-15 HORACE HARDING EXPRESSWAY,QUEENS,11364,411,QN3,40.74611,,-73.767627,,4074600027
"86-20 114 STREET,QUEENS 11418",OK,86-20 114 STREET,QUEENS,11418,409,QN4,40.699105,,-73.835259,,4092260069
"31-57 31ST ST,QUEENS 11106",OK,31-57 31 STREET,QUEENS,11106,401,QN1,40.763038,,-73.924507,,4006137502
"171 EAST DR,BROOKLYN 11226",OK,171 EAST DRIVE,BROOKLYN,11226,355,BK3,40.65824,,-73.963363,,3011170001
"142-10 Sanford Avenue,QUEENS 11355",OK,142-10 SANFORD AVENUE,QUEENS,11355,407,QN3,40.757761,,-73.824737,,4051810016
"578 E 138TH ST,BRONX 10454",OK,578 EAST  138 STREET,BRONX,10454,201,BX1,40.806586,,-73.916962,,2025500012
"225 EAST 43 STREET,MANHATTAN 10017",OK,225 EAST   43 STREET,MANHATTAN,10017,106,MN2,40.751145,,-73.97323,,1013170015
"900 EAST 233RD STREET,BRONX 10466",OK,900 EAST  233 STREET,BRONX,10466,212,BX2,40.891494,,-73.85138,,2048680041
"844 Dekalb  Avenue,BROOKLYN 11221",OK,844 DEKALB AVENUE,BROOKLYN,11221,303,BK1,40.692423,,-73.942155,,3017820010
"82-02 GRAND AVENUE,QUEENS 11373",OK,82-02 GRAND AVENUE,QUEENS,11373,404,QN2,40.732505,,-73.884447,,4029030001
"72-34 MAIN STREET,QUEENS 11367",OK,72-34 MAIN STREET,QUEENS,11367,408,QN3,40.725708,,-73.821343,,4066210010
"60 HARRISON AVENUE,BROOKLYN 11211",OK,60 HARRISON AVENUE,BROOKLYN,11211,301,BK1,40.705062,,-73.952636,,3022200038
"904 Morris Park Avenue,BRONX 10462",OK,904 MORRIS PARK AVENUE,BRONX,10462,211,BX2,40.846746,,-73.85923,,2040940001
"2331 UNIVERSITY AVENUE,BRONX 10468",OK,2331 UNIVERSITY AVENUE,BRONX,10468,207,BX1,40.8613,,-73.906258,,2032180035
"1950 BEDFORD AVENUE,BROOKLYN 11225",OK,1950 BEDFORD AVENUE,BROOKLYN,11225,309,BK3,40.65734,,-73.956559,,3050450051
"526 E 14TH ST,MANHATTAN 10009",OK,526 EAST   14 STREET,MANHATTAN,10009,103,MN2,40.729822,,-73.978933,,1004077504
"30 PEARL STREET,BROOKLYN 11201",OK,30 PEARL STREET,BROOKLYN,11201,302,BK2,40.704099,,-73.987543,,3000180001
"16 Osgood  Avenue,STATEN ISLAND 10304",OK,16 OSGOOD AVENUE,STATEN IS,10304,501,SI1,40.619032,,-74.085304,,5006360012
"36 FORD STREET,BROOKLYN 11213",OK,36 FORD STREET,BROOKLYN,11213,309,BK3,40.664905,,-73.929282,,3014200051
"910 9TH AVENUE,MANHATTAN 10019",OK,910 9 AVENUE,MANHATTAN,10019,104,MN5,40.768733,,-73.985108,,1010490001
"2050 BENEDICT AVENUE,BRONX 10462",OK,2050 BENEDICT AVENUE,BRONX,10462,209,BX2,40.834474,,-73.856346,,2039320075
"990 PELHAM PARKWAY SOUTH,BRONX 10461",OK,990 PELHAM PARKWAY SOUTH,BRONX,10461,211,BX2,40.856804,,-73.860354,,2043287501
"81-07 NORTHERN BOULEVARD,QUEENS 11372",OK,81-07 NORTHERN BOULEVARD,QUEENS,11372,403,QN2,40.755489,,-73.886122,,4011770042
"2778 BRUCKNER BOULEVARD,BRONX 10465",OK,2778 BRUCKNER BOULEVARD,BRONX,10465,210,BX2,40.830798,,-73.831645,,2055350001
"432 Rutland Road,BROOKLYN 11203",OK,432 RUTLAND ROAD,BROOKLYN,11203,309,BK3,40.659647,,-73.946419,,3048100023
"100 WEST 89TH STREET,MANHATTAN 10024",OK,100 WEST   89 STREET,MANHATTAN,10024,107,MN5,40.788594,,-73.971197,,1012197501
"195 GORDON STREET,STATEN ISLAND 10304",OK,195 GORDON STREET,STATEN IS,10304,501,SI1,40.622959,,-74.082863,,5005450100
"85-27 91 STREET,QUEENS 11421",OK,85-27 91 STREET,QUEENS,11421,409,QN4,40.695834,,-73.854456,,4088750001
"117 S 3RD ST,BROOKLYN 11249",OK,117 SOUTH    3 STREET,BROOKLYN,11249,301,BK1,40.712718,,-73.963056,,3024177503
"1401 FLATBUSH AVENUE,BROOKLYN 11210",OK,1401 FLATBUSH AVENUE,BROOKLYN,11210,314,BK5,40.636511,,-73.951539,,3052280008
"638 BEDFORD AVENUE,BROOKLYN 11249",OK,638 BEDFORD AVENUE,BROOKLYN,11249,301,BK1,40.702169,,-73.958946,,3022100038
"374 PINE STREET,BROOKLYN 11208",OK,374 PINE STREET,BROOKLYN,11208,305,BK3,40.67646,,-73.871234,,3042140027
"525 WEST 120TH STREET,MANHATTAN 10027",OK,525 WEST  120 STREET,MANHATTAN,10027,109,MN7,40.809716,,-73.96009,,1019750001
"3450 DEKALB AVENUE,BRONX 10467",OK,3450 DEKALB AVENUE,BRONX,10467,207,BX1,40.881486,,-73.881226,,2033270001
"61-30 GRAND AVENUE,QUEENS 11378",OK,61-30 GRAND AVENUE,QUEENS,11378,405,QN2,40.721989,,-73.904008,,4027130021
"99 JOHN ST,MANHATTAN 10038",OK,99 JOHN STREET,MANHATTAN,10038,101,MN1A,40.708006,,-74.006164,,1000767502
"54 NAGLE AVENUE,MANHATTAN 10040",OK,54 NAGLE AVENUE,MANHATTAN,10040,112,MN7,40.859993,,-73.929129,,1021720064
"104-19 49 AVENUE,QUEENS 11368",OK,104-19 49 AVENUE,QUEENS,11368,404,QN2,40.744482,,-73.858608,,4019920001
"130 EAST 16TH STREET,MANHATTAN 10003",OK,130 EAST   16 STREET,MANHATTAN,10003,106,MN2,40.735134,,-73.987465,,1008710055
"423 EAST 138 STREET,BRONX 10454",OK,423 EAST  138 STREET,BRONX,10454,201,BX1,40.808701,,-73.921901,,2022830088
"200 BOSCOMBE AVENUE,STATEN ISLAND 10309",OK,200 BOSCOMBE AVENUE,STATEN IS,10309,503,SI1,40.524646,,-74.23137,,5075770003
"450 CASTLE HILL AVENUE,BRONX 10473",OK,450 CASTLE HILL AVENUE,BRONX,10473,209,BX2,40.815883,,-73.847293,,2035110030
"4105 FORT HAMILTON PARKWAY,BROOKLYN 11219",OK,4105 FORT HAMILTON PARKWAY,BROOKLYN,11219,312,BK4,40.642115,,-73.992051,,3055920008
"323 EAST 47 STREET,MANHATTAN 10017",OK,323 EAST   47 STREET,MANHATTAN,10017,106,MN2,40.752398,,-73.968487,,1013400013
"5959 BROADWAY,BRONX 10463",OK,5959 BROADWAY,BRONX,10463,208,BX1,40.888954,,-73.898533,,2057760621
"745 7TH AVENUE,MANHATTAN 10019",OK,745 7 AVENUE,MANHATTAN,10019,105,MN4,40.760605,,-73.983612,,1010020001
"435 EAST 70 STREET,MANHATTAN 10021",OK,435 EAST   70 STREET,MANHATTAN,10021,108,MN6,40.766079,,-73.955954,,1014650021
"98-25 HORACE HARDING EXPRESSWAY,QUEENS 11368",OK,98-25 HORACE HARDING EXPRESSWAY,QUEENS,11368,404,QN2,40.735687,,-73.859814,,4019180090
"230 WEST 13 STREET,MANHATTAN 10011",OK,230 WEST   13 STREET,MANHATTAN,10011,102,MN1B,40.738165,,-74.000913,,1006170040
"655 MORRIS AVENUE,BRONX 10451",OK,655 MORRIS AVENUE,BRONX,10451,201,BX1,40.81963,,-73.921751,,2024410200
"1565 MADISON AVENUE,MANHATTAN 10029",OK,1565 MADISON AVENUE,MANHATTAN,10029,111,MN6,40.793315,,-73.94971,,1016100023
"700 ROSEWOOD STREET,BRONX 10467",OK,700 ROSEWOOD STREET,BRONX,10467,212,BX2,40.873206,,-73.866977,,2045960022
"2627 2 Street,QUEENS 11102",OK,2627 2 STREET,QUEENS,11102,401,QN1,40.776282,,-73.934771,,4009140005
"5015 6TH AVE,BROOKLYN 11220",OK,5015 6 AVENUE,BROOKLYN,11220,307,BK2,40.643632,,-74.008252,,3007937501
"319 STANHOPE STREET,BROOKLYN 11237",OK,319 STANHOPE STREET,BROOKLYN,11237,304,BK1,40.70285,,-73.918336,,3032590023
"35-10 156 STREET,QUEENS 11354",OK,35-10 156 STREET,QUEENS,11354,407,QN3,40.765476,,-73.808955,,4052710040
"3463-67 3 AVENUE,BRONX 10456",OK,3463-67 3 AVENUE,BRONX,10456,203,BX1,40.829837,,-73.906407,,2023720041
"5470 BROADWAY,BRONX 10463",OK,5470 BROADWAY,BRONX,10463,208,BX1,40.876363,,-73.907343,,1022150116
"180 SUFFOLK STREET,MANHATTAN 10002",OK,180 SUFFOLK STREET,MANHATTAN,10002,103,MN2,40.721067,,-73.98501,,1003500008
"4419 7 AVENUE,BROOKLYN 11220",OK,4419 7 AVENUE,BROOKLYN,11220,307,BK2,40.645645,,-74.002569,,3007410001
"295 WEST 231ST STREET,BRONX 10463",OK,295 WEST  231 STREET,BRONX,10463,208,BX1,40.880698,,-73.908162,,2057130087
"2940 East 194 Street,BRONX 10461",OK,2940 EAST  194 STREET,BRONX,10461,210,BX2,40.852356,,-73.830394,,2042450013
"1247 38 STREET,BROOKLYN 11218",OK,1247 38 STREET,BROOKLYN,11218,312,BK4,40.641886,,-73.986852,,3052950052
"220-24 JAMAICA AVENUE,QUEENS 11428",OK,220-24 JAMAICA AVENUE,QUEENS,11428,413,QN4,40.719136,,-73.733983,,4107890271
"1185 EAST 223RD STREET,BRONX 10466",OK,1185 EAST  223 STREET,BRONX,10466,212,BX2,40.881833,,-73.847579,,2049020003
"1140 EAST 229TH STREET,BRONX 10466",OK,1140 EAST  229 STREET,BRONX,10466,212,BX2,40.886307,,-73.845417,,2049050003
"9130 AVENUE L,BROOKLYN 11236",OK,9130 AVENUE L,BROOKLYN,11236,318,BK3,40.635994,,-73.899426,,3082560049
"292 COURT STREET,BROOKLYN 11231",OK,292 COURT STREET,BROOKLYN,11231,306,BK2,40.684137,,-73.995053,,3003260058
"10235 63RD RD,QUEENS 11375",OK,10235 63 ROAD,QUEENS,11375,406,QN2,40.733162,,-73.853823,,4021240053
"433 E 148TH ST,BRONX 10455",OK,433 EAST  148 STREET,BRONX,10455,201,BX1,40.814832,,-73.916945,,2022930073
"68-05 64TH PLACE,QUEENS 11385",OK,68-05 64 PLACE,QUEENS,11385,405,QN2,40.70572,,-73.893481,,4036330022
"147-02 73 AVENUE,QUEENS 11367",OK,147-02 73 AVENUE,QUEENS,11367,408,QN3,40.725358,,-73.818411,,4066820001
"20 WATERSIDE PLAZA,MANHATTAN 10010",OK,20 WATERSIDE PLAZA,MANHATTAN,10010,106,MN2,40.737259,,-73.97416,,1009910060
"150-03 BAYSIDE AVENUE,QUEENS 11354",OK,150-03 BAYSIDE AVENUE,QUEENS,11354,407,QN3,40.771526,,-73.815657,,4048230005
"253 EAST 142 STREET,BRONX 10451",OK,253 EAST  142 STREET,BRONX,10451,201,BX1,40.814815,,-73.925145,,2023347501
"154-24 26 AVENUE,QUEENS 11354",OK,154-24 26 AVENUE,QUEENS,11354,407,QN3,40.773887,,-73.809296,,4048490001
"33-06 88 STREET,QUEENS 11372",OK,33-06 88 STREET,QUEENS,11372,403,QN2,40.755941,,-73.879765,,4014350001
"526 E 14TH ST,MANHATTAN 10009",OK,526 EAST   14 STREET,MANHATTAN,10009,103,MN2,40.729822,,-73.978933,,1004077504
"225 EAST 38 STREET,MANHATTAN 10016",OK,225 EAST   38 STREET,MANHATTAN,10016,106,MN2,40.747772,,-73.975137,,1009190014
"34-10 108TH STREET,QUEENS 11368",OK,34-10 108 STREET,QUEENS,11368,403,QN2,40.75607,,-73.860688,,4017490007
"343 WARREN STREET,BROOKLYN 11201",OK,343 WARREN STREET,BROOKLYN,11201,302,BK2,40.685037,,-73.990254,,3003910056
"2433 OCEAN PARKWAY,BROOKLYN 11235",OK,2433 OCEAN PARKWAY,BROOKLYN,11235,315,BK5,40.590249,,-73.965316,,3072010001
"250 UTICA AVENUE,BROOKLYN 11213",OK,250 UTICA AVENUE,BROOKLYN,11213,308,BK3,40.670102,,-73.931011,,3013840051
"34-57 FRANCIS LEWIS BOULEVARD,QUEENS 11358",OK,34-57 FRANCIS LEWIS BOULEVARD,QUEENS,11358,411,QN3,40.765439,,-73.789118,,4060770048
"40-69 94 STREET,QUEENS 11373",OK,40-69 94 STREET,QUEENS,11373,404,QN2,40.747061,,-73.871967,,4015870001
"35-19 LEAVITT ST,QUEENS 11354",OK,35-19 LEAVITT STREET,QUEENS,11354,407,QN3,40.764459,,-73.828871,,4049617503
"90-20 55 AVENUE,QUEENS 11373",OK,90-20 55 AVENUE,QUEENS,11373,404,QN2,40.736835,,-73.872607,,4018577501
"121 EAST 177 STREET,BRONX 10453",OK,121 EAST  177 STREET,BRONX,10453,205,BX1,40.849581,,-73.907521,,2028060007
"775 COLUMBUS AVE,MANHATTAN 10025",OK,775 COLUMBUS AVENUE,MANHATTAN,10025,107,MN5,40.794049,,-73.966644,,1018337505
"352 Classon Avenue,BROOKLYN 11238",OK,352 CLASSON AVENUE,BROOKLYN,11238,302,BK2,40.688478,,-73.959936,,3019480035
"187-10 HILLSIDE AVENUE,QUEENS 11432",OK,187-10 HILLSIDE AVENUE,QUEENS,11432,412,QN4,40.714771,,-73.774954,,4099350033
"2340 CAMBRELENG AVENUE,BRONX 10458",OK,2340 CAMBRELENG AVENUE,BRONX,10458,206,BX1,40.853678,,-73.885657,,2030890024
"69-02 64 STREET,QUEENS 11385",OK,69-02 64 STREET,QUEENS,11385,405,QN2,40.704098,,-73.893798,,4036310006
"747 AMSTERDAM AVENUE,MANHATTAN 10025",OK,747 AMSTERDAM AVENUE,MANHATTAN,10025,107,MN5,40.794311,,-73.970169,,1018510001
"77 MARKET STREET,MANHATTAN 10002",OK,77 MARKET STREET,MANHATTAN,10002,103,MN2,40.710781,,-73.994178,,1002530001
"10 WITHERS ST,BROOKLYN 11211",OK,10 WITHERS STREET,BROOKLYN,11211,301,BK1,40.716626,,-73.952293,,3023150001
"1825 BATH AVENUE,BROOKLYN 11214",OK,1825 BATH AVENUE,BROOKLYN,11214,311,BK4,40.603405,,-74.005247,,3064040029
"314 PACIFIC ST,BROOKLYN 11201",OK,314 PACIFIC STREET,BROOKLYN,11201,302,BK2,40.687466,,-73.988288,,3001880014
"2340 ANDREWS AVENUE,BRONX 10468",OK,2340 ANDREWS AVENUE,BRONX,10468,207,BX1,40.862282,,-73.906589,,2032180035
"1911 HONE AVENUE,BRONX 10461",OK,1911 HONE AVENUE,BRONX,10461,211,BX2,40.851206,,-73.856534,,2042690037
"116-33 SUTPHIN  BOULEVARD,QUEENS 11434",OK,116-33 SUTPHIN BOULEVARD,QUEENS,11434,412,QN4,40.681581,,-73.792401,,4122020003
"409 EAST 60TH STREET,MANHATTAN 10022",OK,409 EAST   60 STREET,MANHATTAN,10022,108,MN6,40.760001,,-73.960954,,1014550008
"950 BAYCHESTER AVENUE,BRONX 10475",OK,950 BAYCHESTER AVENUE,BRONX,10475,210,BX2,40.878341,,-73.833105,,2051410120
"81-10 35 AVENUE,QUEENS 11372",OK,81-10 35 AVENUE,QUEENS,11372,403,QN2,40.751703,,-73.885406,,4012810001
"109-45 207 STREET,QUEENS 11429",OK,109-45 207 STREET,QUEENS,11429,413,QN4,40.708351,,-73.750633,,4109170029
"5801 136TH ST,QUEENS 11355",OK,5801 136 STREET,QUEENS,11355,407,QN3,40.745526,,-73.829309,,4063730001
"2885 SAINT THERESA AVENUE,BRONX 10461",OK,2885 SAINT THERESA AVENUE,BRONX,10461,210,BX2,40.84945,,-73.832707,,2042330065
"4 EAST   90 STREET,MANHATTAN 10128",OK,4 EAST   90 STREET,MANHATTAN,10128,108,MN6,40.783948,,-73.95826,,1015010069
"21 SNYDER AVENUE,BROOKLYN 11226",OK,21 SNYDER AVENUE,BROOKLYN,11226,314,BK5,40.648574,,-73.957531,,3051030008
"4202 8TH  AVENUE,BROOKLYN 11232",OK,4202 8 AVENUE,BROOKLYN,11232,307,BK2,40.645513,,-73.999153,,3009247503
"213-41 40 AVENUE,QUEENS 11361",OK,213-41 40 AVENUE,QUEENS,11361,411,QN3,40.764328,,-73.770996,,4062410033
"413 EAST 241 STREET,BRONX 10470",OK,413 EAST  241 STREET,BRONX,10470,212,BX2,40.901987,,-73.865089,,2033940055
"86-28 FRANCIS LEWIS BLVD.,QUEENS 11427",OK,86-28 FRANCIS LEWIS BOULEVARD,QUEENS,11427,408,QN3,40.724783,,-73.764952,,4105290013
"1 WEST 112 STREET,MANHATTAN 10026",OK,1 WEST  112 STREET,MANHATTAN,10026,110,MN7,40.798159,,-73.948363,,1015960001
"811 54 STREET,BROOKLYN 11220",OK,811 54 STREET,BROOKLYN,11220,312,BK4,40.63859,,-74.005549,,3056650073
"144-61 ROOSEVELT AVENUE,QUEENS 11354",OK,144-61 ROOSEVELT AVENUE,QUEENS,11354,407,QN3,40.762269,,-73.819725,,4050240033
"600 NEW YORK AVE,BROOKLYN 11203",OK,600 NEW YORK AVENUE,BROOKLYN,11203,309,BK3,40.659873,,-73.947641,,3048010037
"3732 10TH AVENUE,MANHATTAN 10034",OK,3732 10 AVENUE,MANHATTAN,10034,112,MN7,40.859898,,-73.922264,,1022160001
"55 HANSON PLACE,BROOKLYN 11217",OK,55 HANSON PLACE,BROOKLYN,11217,302,BK2,40.685378,,-73.975554,,3021130001
"133-40 79  Street,QUEENS 11414",OK,133-40 79 STREET,QUEENS,11414,410,QN4,40.671837,,-73.856675,,4113580001
"206 WILSON STREET,BROOKLYN 11211",OK,206 WILSON STREET,BROOKLYN,11211,301,BK1,40.706978,,-73.959968,,3021830021
"739 EAST NEW YORK AVENUE,BROOKLYN 11203",OK,739 EAST NEW YORK AVENUE,BROOKLYN,11203,309,BK3,40.662347,,-73.938278,,3014280047
"2 FIFTH AVENUE,MANHATTAN 10011",OK,2 FIFTH AVENUE,MANHATTAN,10011,102,MN1B,40.731921,,-73.996608,,1005510001
"404 WEST 116 STREET,MANHATTAN 10027",OK,404 WEST  116 STREET,MANHATTAN,10027,109,MN7,40.806192,,-73.959572,,1018670064
"309 GRAND AVENUE,BROOKLYN 11238",OK,309 GRAND AVENUE,BROOKLYN,11238,302,BK2,40.686758,,-73.962472,,3019660004
"127 WEST 94TH STREET,MANHATTAN 10025",OK,127 WEST   94 STREET,MANHATTAN,10025,107,MN5,40.792024,,-73.969552,,1012250021
"3816 WALDO AVENUE,BRONX 10463",OK,3816 WALDO AVENUE,BRONX,10463,208,BX1,40.887742,,-73.90362,,2057777501
"77-83 STAGG STREET,BROOKLYN 11206",OK,77-83 STAGG STREET,BROOKLYN,11206,301,BK1,40.70913,,-73.947418,,3030230032
"622 Amsterdam Avenue,MANHATTAN 10024",OK,622 AMSTERDAM AVENUE,MANHATTAN,10024,107,MN5,40.790392,,-73.973052,,1012387503
"118-17 GUY R BREWER BOULEVARD,QUEENS 11434",OK,118-17 GUY R BREWER BOULEVARD,QUEENS,11434,412,QN4,40.683248,,-73.782401,,4123540112
"86-02 57 AVENUE,QUEENS 11373",OK,86-02 57 AVENUE,QUEENS,11373,404,QN2,40.732554,,-73.876202,,4028700001
"527 EASTERN PARKWAY,BROOKLYN 11216",OK,527 EASTERN PARKWAY,BROOKLYN,11216,308,BK3,40.669892,,-73.950816,,3012610034
"207 BEACH 73 STREET,QUEENS 11692",OK,207 BEACH   73 STREET,QUEENS,11692,414,QN4,40.589446,,-73.801062,,4160880100
"5720 MOSHOLU AVENUE,BRONX 10471",OK,5720 MOSHOLU AVENUE,BRONX,10471,208,BX1,40.905626,,-73.899586,,2058552237
"1012 BAY RIDGE AVE,BROOKLYN 11219",OK,1012 BAY RIDGE AVENUE,BROOKLYN,11219,310,BK4,40.627372,,-74.00999,,3058800010
"160 WEST 74 STREET,MANHATTAN 10023",OK,160 WEST   74 STREET,MANHATTAN,10023,107,MN5,40.779595,,-73.979913,,1011450057
"151-15 85 DRIVE,QUEENS 11432",OK,151-15 85 DRIVE,QUEENS,11432,408,QN3,40.709672,,-73.806969,,4097340041
"212 HICKS STREET,BROOKLYN 11201",OK,212 HICKS STREET,BROOKLYN,11201,302,BK2,40.695072,,-73.995939,,3002470035
"86-06 135TH STREET,QUEENS 11418",OK,86-06 135 STREET,QUEENS,11418,409,QN4,40.70567,,-73.820524,,4096300028
"59-03 SUMMERFIELD STREET,QUEENS 11385",OK,59-03 SUMMERFIELD STREET,QUEENS,11385,405,QN2,40.699463,,-73.897855,,4035880001
"2700 LINDEN BOULEVARD,BROOKLYN 11208",OK,2700 LINDEN BOULEVARD,BROOKLYN,11208,305,BK3,40.669187,,-73.864673,,3044880001
"610 WEST 112 STREET,MANHATTAN 10025",OK,610 WEST  112 STREET,MANHATTAN,10025,109,MN7,40.805626,,-73.966197,,1018940056
"118 St.  Nicholas Avenue,BROOKLYN 11237",OK,118 ST NICHOLAS AVENUE,BROOKLYN,11237,304,BK1,40.705523,,-73.918267,,3032380033
"117 UNION ST,BROOKLYN 11231",OK,117 UNION STREET,BROOKLYN,11231,306,BK2,40.684516,,-74.003436,,3003357501
"5411 AMBOY ROAD,STATEN ISLAND 10312",OK,5411 AMBOY ROAD,STATEN IS,10312,503,SI1,40.532607,,-74.190505,,5063320006
"924 74TH ST,BROOKLYN 11228",OK,924 74 STREET,BROOKLYN,11228,310,BK4,40.625862,,-74.015011,,3059340006
"2170 MCDONALD AVENUE,BROOKLYN 11223",OK,2170 MCDONALD AVENUE,BROOKLYN,11223,311,BK4,40.599872,,-73.972845,,3070870034
"390 JACKSON AVENUE,BRONX 10454",OK,390 JACKSON AVENUE,BRONX,10454,201,BX1,40.809134,,-73.910554,,2025730071
"375 EAST 143RD STREET,BRONX 10454",OK,375 EAST  143 STREET,BRONX,10454,201,BX1,40.812702,,-73.921622,,2023060009
"1266 PROSPECT AVENUE,BROOKLYN 11218",OK,1266 PROSPECT AVENUE,BROOKLYN,11218,307,BK2,40.652389,,-73.976016,,3052740033
"5 WEST 63 STREET,MANHATTAN 10023",OK,5 WEST   63 STREET,MANHATTAN,10023,107,MN5,40.770689,,-73.980465,,1011160024
"90 Watkins   Street,BROOKLYN 11212",OK,90 WATKINS STREET,BROOKLYN,11212,316,BK3,40.670843,,-73.90818,,3034890001
"2121 WASHINGTON AVENUE,BRONX 10457",OK,2121 WASHINGTON AVENUE,BRONX,10457,206,BX1,40.852013,,-73.895268,,2030370015
"601 WEST 186TH  STREET,MANHATTAN 10033",OK,601 WEST  186 STREET,MANHATTAN,10033,112,MN7,40.852466,,-73.931675,,1021660082
"1520 YORK AVENUE,MANHATTAN 10028",OK,1520 YORK AVENUE,MANHATTAN,10028,108,MN6,40.772362,,-73.949715,,1015770001
"888 MAIN STREET,MANHATTAN 10044",OK,888 MAIN STREET,MANHATTAN,10044,108,QN1,40.769172,,-73.943363,,1013730001
"83 MARLBOROUGH ROAD,BROOKLYN 11226",OK,83 MARLBOROUGH ROAD,BROOKLYN,11226,314,BK5,40.647986,,-73.965697,,3050960001
"1401 FLATBUSH AVE,BROOKLYN 11210",OK,1401 FLATBUSH AVENUE,BROOKLYN,11210,314,BK5,40.636511,,-73.951539,,3052280008
"1230 YORK AVE,MANHATTAN 10065",OK,1230 YORK AVENUE,MANHATTAN,10065,108,MN6,40.763134,,-73.956451,,1014800010
"89-00 23 Avenue,QUEENS 11369",OK,89-00 23 AVENUE,QUEENS,11369,403,QN2,40.76764,,-73.880805,,4010840001
"2734 VICTORY BOULEVARD,STATEN ISLAND 10314",OK,2734 VICTORY BOULEVARD,STATEN IS,10314,502,SI1,40.608983,,-74.152684,,5020850009
"2074 STRANG AVENUE,BRONX 10466",OK,2074 STRANG AVENUE,BRONX,10466,212,BX2,40.890773,,-73.839801,,2049580032
"812 MYRTLE AVENUE,BROOKLYN 11206",OK,812 MYRTLE AVENUE,BROOKLYN,11206,303,BK1,40.695262,,-73.950141,,3017547505
"343 WARREN STREET,BROOKLYN 11201",OK,343 WARREN STREET,BROOKLYN,11201,302,BK2,40.685037,,-73.990254,,3003910056
"5464 KINGS HIGHWAY,BROOKLYN 11203",OK,5464 KINGS HIGHWAY,BROOKLYN,11203,317,BK3,40.642036,,-73.925437,,3079290056
"1300 209TH ST,QUEENS 11360",OK,1300 209 STREET,QUEENS,11360,407,QN3,40.788669,,-73.783956,,4058630300
"275 WALKER STREET,STATEN ISLAND 10303",OK,275 WALKER STREET,STATEN IS,10303,501,SI1,40.631512,,-74.148678,,5011550010
"339 8TH STREET,BROOKLYN 11215",OK,339 8 STREET,BROOKLYN,11215,306,BK2,40.66896,,-73.984078,,3009990046
"81-05 101 AVENUE,QUEENS 11416",OK,81-05 101 AVENUE,QUEENS,11416,409,QN4,40.680931,,-73.857755,,4090520037
"58-20 LITTLE NECK PARKWAY,QUEENS 11362",OK,58-20 LITTLE NECK PARKWAY,QUEENS,11362,411,QN3,40.761577,,-73.723122,,4083520051
"456-29 150 Street,QUEENS 11357",REJECTED
"131 ST NICHOLAS AVENUE,MANHATTAN 10026",OK,131 ST NICHOLAS AVENUE,MANHATTAN,10026,110,MN7,40.803994,,-73.952721,,1019220041
"729 CARROLL STREET,BROOKLYN 11215",OK,729 CARROLL STREET,BROOKLYN,11215,306,BK2,40.673466,,-73.976986,,3009600043
"1529 BATH AVENUE,BROOKLYN 11228",OK,1529 BATH AVENUE,BROOKLYN,11228,311,BK4,40.607467,,-74.012076,,3063950007
"197 EAST BROADWAY,MANHATTAN 10002",OK,197 EAST BROADWAY,MANHATTAN,10002,103,MN2,40.714211,,-73.988302,,1002850029
"489 ST. PAULS PLACE,BRONX 10456",OK,489 ST PAULS PLACE,BRONX,10456,203,BX1,40.836098,,-73.903825,,2029110030
"309 ST PAUL'S AVENUE,STATEN ISLAND 10304",OK,309 ST PAUL'S AVENUE,STATEN IS,10304,501,SI1,40.630566,,-74.08109,,5005170030
"86-25 162 STREET,QUEENS 11432",OK,86-25 162 STREET,QUEENS,11432,408,QN3,40.710483,,-73.801466,,4097730001
"4020 EAST TREMONT AVENUE,BRONX 10465",OK,4020 EAST TREMONT AVENUE,BRONX,10465,210,BX2,40.81985,,-73.817723,,2055760097
"80 BAY STREET,STATEN ISLAND 10301",OK,80 BAY STREET,STATEN IS,10301,501,SI1,40.640226,,-74.075614,,5000050115
"4545 CENTER BLVD,QUEENS 11109",OK,4545 CENTER BOULEVARD,QUEENS,11109,402,QN1,40.748068,,-73.95667,,4000210020
"206 5TH AVE,MANHATTAN 10010",OK,206 5 AVENUE,MANHATTAN,10010,105,MN3,40.743039,,-73.988495,,1008270041
"900 LENOX ROAD,BROOKLYN 11203",OK,900 LENOX ROAD,BROOKLYN,11203,317,BK3,40.655612,,-73.926153,,3046607501
"1332 FULTON AVENUE,BRONX 10456",OK,1332 FULTON AVENUE,BRONX,10456,203,BX1,40.833147,,-73.902814,,2029310015
"639 EDGECOMBE AVENUE,MANHATTAN 10032",OK,639 EDGECOMBE AVENUE,MANHATTAN,10032,112,MN7,40.837754,,-73.936438,,1021110058
"73-20 BELL BLVD.,QUEENS 11364",OK,73-20 BELL BOULEVARD,QUEENS,11364,411,QN3,40.740318,,-73.758059,,4077320050
"300 MANHATTAN AVE,MANHATTAN 10026",OK,300 MANHATTAN AVENUE,MANHATTAN,10026,110,MN7,40.80286,,-73.958408,,1018470039
"888 WESTCHESTER AVENUE,BRONX 10459",OK,888 WESTCHESTER AVENUE,BRONX,10459,202,BX2,40.820804,,-73.899396,,2026960030
