year,borough,community_board,complaint_type,descriptors,status_cal,count,avg,avg,avg
2010,BRONX,208,Derelict Vehicles,Derelict Vehicles,Closed,36,,,2.2500000000000000
2010,BRONX,208,Dirty Conditions,E1 Improper Disposal,Closed,19,,,5.2105263157894737
2010,BRONX,208,Dirty Conditions,E11 Litter Surveillance,Closed,7,,,3.2857142857142857
2010,BRONX,208,Dirty Conditions,E12 Illegal Dumping Surveillance,Closed,11,,,8.4545454545454545
2010,BRONX,208,Dirty Conditions,E13 Throw-Out,Closed,1,,,3.0000000000000000
2010,BRONX,208,Dirty Conditions,E15 Illegal Postering,Closed,75,,,2.1866666666666667
2010,BRONX,208,Dirty Conditions,E1A Litter Basket / Improper Use,Closed,1,,,7.0000000000000000
2010,BRONX,208,Dirty Conditions,E2 Receptacle Violation,Closed,5,,,0.80000000000000000000
2010,BRONX,208,Dirty Conditions,E3 Dirty Sidewalk,Closed,51,,,4.1764705882352941
2010,BRONX,208,Dirty Conditions,E3A Dirty Area/Alleyway,Closed,21,,,5.0000000000000000
2010,BRONX,208,Dirty Conditions,"E4 18"" Law",Closed,5,,,3.4000000000000000
2010,BRONX,208,Dirty Conditions,E5 Loose Rubbish,Closed,6,,,4.1666666666666667
2010,BRONX,208,Dirty Conditions,E7 Private Carter Spillage,Closed,1,,,4.0000000000000000
2010,BRONX,208,Dirty Conditions,E8 Canine Violation,Closed,52,,,2.0576923076923077
2010,BRONX,208,Graffiti,Graffiti,Closed,142,,,74.0000000000000000
2010,BRONX,208,Graffiti,Graffiti,Open,12,4306.8333333333333333,,
2010,BRONX,208,Litter Basket Complaint,10 Litter Basket / Request,Closed,26,,,1.4230769230769231
2010,BRONX,208,Missed Collection,1 Missed Collection,Closed,44,,,1.1818181818181818
2010,BRONX,208,Missed Collection,1C Uncollected Xmas Trees,Closed,3,,,0.66666666666666666667
2010,BRONX,208,Missed Collection,1R Missed Recycling-All Materials,Closed,26,,,0.76923076923076923077
2010,BRONX,208,Missed Collection,1RB Missed Recycling - M/G/Pl,Closed,16,,,1.3750000000000000
2010,BRONX,208,Missed Collection,1RG Missed Recycling Paper,Closed,11,,,1.7272727272727273
2010,BRONX,208,Missed Collection,2 Bulk-Missed Collection,Closed,4,,,0.75000000000000000000
2010,BRONX,208,Missed Collection,2R Bulk-Missed Recy Collection,Closed,1,,,0.00000000000000000000
2010,BRONX,208,Other Enforcement,E10 Obstruction (Street/Sidewalk),Closed,15,,,1.1333333333333333
2010,BRONX,208,Other Enforcement,E2A Storage Of Receptacles,Closed,16,,,5.1875000000000000
2010,BRONX,208,Other Enforcement,E6 Commercial Waste Disposal,Closed,2,,,1.00000000000000000000
2010,BRONX,208,Other Enforcement,ECR Commercial Routing Sticker,Closed,2,,,6.5000000000000000
2010,BRONX,208,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Closed,10,,,1.2000000000000000
2010,BRONX,208,Recycling Enforcement,ER1 Resident Recyc. (Owner/Manager,Closed,3,,,3.6666666666666667
2010,BRONX,208,Recycling Enforcement,ER2 Resident Recyc. (Tenant),Closed,1,,,1.00000000000000000000
2010,BRONX,208,Sanitation Condition,12 Dead Animals,Closed,63,,,1.0793650793650794
2010,BRONX,208,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Closed,91,,,1.4835164835164835
2010,BRONX,208,Sanitation Condition,22 Weeds,Closed,14,,,1.5714285714285714
2010,BRONX,208,Sanitation Condition,9 Spill/Oil etc,Closed,2,,,0.00000000000000000000
2010,BRONX,208,snow,15I Street Condition Ice-Non Storm,Closed,9,,,0.44444444444444444444
2010,BRONX,208,snow,15S Re-Plow/Spread/Ice-Snow Cond.,Closed,40,,,0.42500000000000000000
2010,BRONX,208,snow,5 Un-Plowed/Spread Street,Closed,6,,,0.16666666666666666667
2010,BRONX,208,snow,E9 Snow / Icy Sidewalk,Closed,67,,,4.6865671641791045
2010,BRONX,208,Sweeping Complaint,3 Sweeping/Missed-Inadequate,Closed,11,,,0.72727272727272727273
2010,BRONX,208,Vacant Lot,8 Request to Clean Vacant Lot,Closed,16,,,12.8750000000000000
2010,BRONX,209,Adopt-A-Basket,10A Adopt-A-Basket,Closed,2,,,2.5000000000000000
2010,BRONX,209,Collection Truck Noise,21 Collection Truck Noise,Closed,1,,,1.00000000000000000000
2010,BRONX,209,Derelict Vehicles,Derelict Vehicles,Closed,167,,,2.9461077844311377
2010,BRONX,209,Dirty Conditions,E1 Improper Disposal,Closed,45,,,4.7111111111111111
2010,BRONX,209,Dirty Conditions,E11 Litter Surveillance,Closed,9,,,5.0000000000000000
2010,BRONX,209,Dirty Conditions,E12 Illegal Dumping Surveillance,Closed,46,,,8.1521739130434783
2010,BRONX,209,Dirty Conditions,E13 Throw-Out,Closed,2,,,4.5000000000000000
2010,BRONX,209,Dirty Conditions,E15 Illegal Postering,Closed,257,,,2.0661478599221790
2010,BRONX,209,Dirty Conditions,E1A Litter Basket / Improper Use,Closed,4,,,5.0000000000000000
2010,BRONX,209,Dirty Conditions,E2 Receptacle Violation,Closed,7,,,1.8571428571428571
2010,BRONX,209,Dirty Conditions,E3 Dirty Sidewalk,Closed,59,,,4.4406779661016949
2010,BRONX,209,Dirty Conditions,E3A Dirty Area/Alleyway,Closed,75,,,3.8000000000000000
2010,BRONX,209,Dirty Conditions,"E4 18"" Law",Closed,4,,,3.0000000000000000
2010,BRONX,209,Dirty Conditions,E5 Loose Rubbish,Closed,6,,,2.3333333333333333
2010,BRONX,209,Dirty Conditions,E8 Canine Violation,Closed,106,,,2.5377358490566038
2010,BRONX,209,Graffiti,Graffiti,Closed,440,,,62.0659090909090909
2010,BRONX,209,Graffiti,Graffiti,Open,16,4337.0625000000000000,-78.0000000000000000,
2010,BRONX,209,Litter Basket Complaint,10 Litter Basket / Request,Closed,19,,,1.6315789473684211
2010,BRONX,209,Missed Collection,1 Missed Collection,Closed,53,,,1.5283018867924528
2010,BRONX,209,Missed Collection,1R Missed Recycling-All Materials,Closed,23,,,1.1739130434782609
2010,BRONX,209,Missed Collection,1RB Missed Recycling - M/G/Pl,Closed,2,,,0.50000000000000000000
2010,BRONX,209,Missed Collection,1RG Missed Recycling Paper,Closed,3,,,4.0000000000000000
2010,BRONX,209,Missed Collection,2 Bulk-Missed Collection,Closed,25,,,1.5600000000000000
2010,BRONX,209,Other Enforcement,E10 Obstruction (Street/Sidewalk),Closed,13,,,1.3846153846153846
2010,BRONX,209,Other Enforcement,E14 ASP/Restricted Parking,Closed,1,,,1.00000000000000000000
2010,BRONX,209,Other Enforcement,E2A Storage Of Receptacles,Closed,7,,,2.1428571428571429
2010,BRONX,209,Other Enforcement,E6 Commercial Waste Disposal,Closed,3,,,4.3333333333333333
2010,BRONX,209,Other Enforcement,ECR Commercial Routing Sticker,Closed,2,,,6.0000000000000000
2010,BRONX,209,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Closed,7,,,1.7142857142857143
2010,BRONX,209,Recycling Enforcement,ER1 Resident Recyc. (Owner/Manager,Closed,4,,,3.2500000000000000
2010,BRONX,209,Recycling Enforcement,ER2 Resident Recyc. (Tenant),Closed,2,,,4.0000000000000000
2010,BRONX,209,Recycling Enforcement,ER4 City Agency (Inst. Recycling),Closed,1,,,3.0000000000000000
2010,BRONX,209,Recycling Enforcement,ER6 Comm. Recyc. (Comm. Tenant),Closed,1,,,2.0000000000000000
2010,BRONX,209,Sanitation Condition,12 Dead Animals,Closed,104,,,0.73076923076923076923
2010,BRONX,209,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Closed,262,,,1.5343511450381679
2010,BRONX,209,Sanitation Condition,22 Weeds,Closed,5,,,3.8000000000000000
2010,BRONX,209,snow,15I Street Condition Ice-Non Storm,Closed,9,,,0.88888888888888888889
2010,BRONX,209,snow,15S Re-Plow/Spread/Ice-Snow Cond.,Closed,36,,,0.38888888888888888889
2010,BRONX,209,snow,5 Un-Plowed/Spread Street,Closed,1,,,0.00000000000000000000
2010,BRONX,209,snow,E9 Snow / Icy Sidewalk,Closed,18,,,7.8888888888888889
2010,BRONX,209,Sweeping Complaint,3 Sweeping/Missed-Inadequate,Closed,12,,,0.91666666666666666667
2010,BRONX,209,Vacant Lot,8 Request to Clean Vacant Lot,Closed,28,,,87.5714285714285714
2010,BRONX,209,Vacant Lot,8 Request to Clean Vacant Lot,Open,1,4370.0000000000000000,,
2010,BRONX,210,Derelict Vehicles,Derelict Vehicles,Closed,123,,,1.5609756097560976
2010,BRONX,210,Dirty Conditions,E1 Improper Disposal,Closed,22,,,3.4090909090909091
2010,BRONX,210,Dirty Conditions,E11 Litter Surveillance,Closed,10,,,2.1000000000000000
2010,BRONX,210,Dirty Conditions,E12 Illegal Dumping Surveillance,Closed,25,,,10.2800000000000000
2010,BRONX,210,Dirty Conditions,E13 Throw-Out,Closed,1,,,15.0000000000000000
2010,BRONX,210,Dirty Conditions,E15 Illegal Postering,Closed,157,,,2.5159235668789809
2010,BRONX,210,Dirty Conditions,E1A Litter Basket / Improper Use,Closed,3,,,4.0000000000000000
2010,BRONX,210,Dirty Conditions,E2 Receptacle Violation,Closed,1,,,5.0000000000000000
2010,BRONX,210,Dirty Conditions,E3 Dirty Sidewalk,Closed,53,,,4.7358490566037736
2010,BRONX,210,Dirty Conditions,E3A Dirty Area/Alleyway,Closed,112,,,3.7767857142857143
2010,BRONX,210,Dirty Conditions,"E4 18"" Law",Closed,11,,,4.6363636363636364
2010,BRONX,210,Dirty Conditions,E5 Loose Rubbish,Closed,18,,,3.6666666666666667
2010,BRONX,210,Dirty Conditions,E8 Canine Violation,Closed,70,,,1.7714285714285714
2010,BRONX,210,Graffiti,Graffiti,Closed,301,,,53.5016611295681063
2010,BRONX,210,Graffiti,Graffiti,Open,13,4342.5384615384615385,62.0000000000000000,
2010,BRONX,210,Litter Basket Complaint,10 Litter Basket / Request,Closed,35,,,1.5714285714285714
2010,BRONX,210,Missed Collection,1 Missed Collection,Closed,117,,,1.7606837606837607
2010,BRONX,210,Missed Collection,1C Uncollected Xmas Trees,Closed,1,,,1.00000000000000000000
2010,BRONX,210,Missed Collection,1R Missed Recycling-All Materials,Closed,57,,,1.2631578947368421
2010,BRONX,210,Missed Collection,1RB Missed Recycling - M/G/Pl,Closed,11,,,1.00000000000000000000
2010,BRONX,210,Missed Collection,1RG Missed Recycling Paper,Closed,8,,,1.6250000000000000
2010,BRONX,210,Missed Collection,2 Bulk-Missed Collection,Closed,32,,,1.8437500000000000
2010,BRONX,210,Missed Collection,2R Bulk-Missed Recy Collection,Closed,4,,,1.5000000000000000
2010,BRONX,210,Other Enforcement,E10 Obstruction (Street/Sidewalk),Closed,16,,,1.00000000000000000000
2010,BRONX,210,Other Enforcement,E14 ASP/Restricted Parking,Closed,1,,,1.00000000000000000000
2010,BRONX,210,Other Enforcement,E2A Storage Of Receptacles,Closed,20,,,2.9000000000000000
2010,BRONX,210,Other Enforcement,E6 Commercial Waste Disposal,Closed,1,,,2.0000000000000000
2010,BRONX,210,Other Enforcement,ECR Commercial Routing Sticker,Closed,1,,,9.0000000000000000
2010,BRONX,210,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Closed,4,,,0.50000000000000000000
2010,BRONX,210,Recycling Enforcement,ER1 Resident Recyc. (Owner/Manager,Closed,12,,,6.3333333333333333
2010,BRONX,210,Recycling Enforcement,ER2 Resident Recyc. (Tenant),Closed,5,,,3.0000000000000000
2010,BRONX,210,Recycling Enforcement,ER5 Comm. Recyc. (Bldg Mgmt),Closed,1,,,9.0000000000000000
2010,BRONX,210,Sanitation Condition,12 Dead Animals,Closed,123,,,0.96747967479674796748
2010,BRONX,210,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Closed,155,,,1.7483870967741935
2010,BRONX,210,Sanitation Condition,15R Street Cond/Ref.W Door,Closed,3,,,1.00000000000000000000
2010,BRONX,210,Sanitation Condition,22 Weeds,Closed,35,,,1.6571428571428571
2010,BRONX,210,snow,15I Street Condition Ice-Non Storm,Closed,10,,,0.70000000000000000000
2010,BRONX,210,snow,15S Re-Plow/Spread/Ice-Snow Cond.,Closed,29,,,0.34482758620689655172
2010,BRONX,210,snow,5 Un-Plowed/Spread Street,Closed,3,,,0.33333333333333333333
2010,BRONX,210,snow,E9 Snow / Icy Sidewalk,Closed,53,,,8.1132075471698113
2010,BRONX,210,Vacant Lot,8 Request to Clean Vacant Lot,Closed,22,,,19.1818181818181818
2010,BRONX,210,Vacant Lot,8 Request to Clean Vacant Lot,Open,1,4317.0000000000000000,,
2010,BRONX,211,Collection Truck Noise,21 Collection Truck Noise,Closed,1,,,0.00000000000000000000
2010,BRONX,211,Derelict Vehicles,14 Derelict Vehicles,Closed,1,,,0.00000000000000000000
2010,BRONX,211,Derelict Vehicles,Derelict Vehicles,Closed,179,,,2.2905027932960894
2010,BRONX,211,Dirty Conditions,E1 Improper Disposal,Closed,38,,,3.0000000000000000
2010,BRONX,211,Dirty Conditions,E11 Litter Surveillance,Closed,9,,,4.0000000000000000
2010,BRONX,211,Dirty Conditions,E12 Illegal Dumping Surveillance,Closed,31,,,8.8064516129032258
2010,BRONX,211,Dirty Conditions,E13 Throw-Out,Closed,1,,,2.0000000000000000
2010,BRONX,211,Dirty Conditions,E15 Illegal Postering,Closed,231,,,2.3246753246753247
2010,BRONX,211,Dirty Conditions,E1A Litter Basket / Improper Use,Closed,4,,,3.7500000000000000
2010,BRONX,211,Dirty Conditions,E2 Receptacle Violation,Closed,10,,,1.4000000000000000
2010,BRONX,211,Dirty Conditions,E3 Dirty Sidewalk,Closed,102,,,4.1960784313725490
2010,BRONX,211,Dirty Conditions,E3A Dirty Area/Alleyway,Closed,136,,,3.5073529411764706
2010,BRONX,211,Dirty Conditions,"E4 18"" Law",Closed,8,,,4.7500000000000000
2010,BRONX,211,Dirty Conditions,E5 Loose Rubbish,Closed,7,,,2.0000000000000000
2010,BRONX,211,Dirty Conditions,E7 Private Carter Spillage,Closed,1,,,5.0000000000000000
2010,BRONX,211,Dirty Conditions,E8 Canine Violation,Closed,91,,,2.5384615384615385
2010,BRONX,211,Graffiti,Graffiti,Closed,351,,,67.7321937321937322
2010,BRONX,211,Graffiti,Graffiti,Open,14,4270.1428571428571429,63.0000000000000000,
2010,BRONX,211,Litter Basket Complaint,10 Litter Basket / Request,Closed,22,,,1.9545454545454545
2010,BRONX,211,Missed Collection,1 Missed Collection,Closed,93,,,1.2903225806451613
2010,BRONX,211,Missed Collection,1R Missed Recycling-All Materials,Closed,33,,,1.3030303030303030
2010,BRONX,211,Missed Collection,1RB Missed Recycling - M/G/Pl,Closed,9,,,1.8888888888888889
2010,BRONX,211,Missed Collection,1RG Missed Recycling Paper,Closed,6,,,1.5000000000000000
2010,BRONX,211,Missed Collection,2 Bulk-Missed Collection,Closed,27,,,1.7037037037037037
2010,BRONX,211,Missed Collection,2R Bulk-Missed Recy Collection,Closed,3,,,1.3333333333333333
2010,BRONX,211,Other Enforcement,E10 Obstruction (Street/Sidewalk),Closed,18,,,1.3888888888888889
2010,BRONX,211,Other Enforcement,E2A Storage Of Receptacles,Closed,20,,,3.9000000000000000
2010,BRONX,211,Other Enforcement,E6 Commercial Waste Disposal,Closed,6,,,5.8333333333333333
2010,BRONX,211,Other Enforcement,ECR Commercial Routing Sticker,Closed,3,,,10.0000000000000000
2010,BRONX,211,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Closed,3,,,0.66666666666666666667
2010,BRONX,211,Recycling Enforcement,ER1 Resident Recyc. (Owner/Manager,Closed,5,,,2.0000000000000000
2010,BRONX,211,Recycling Enforcement,ER2 Resident Recyc. (Tenant),Closed,3,,,2.3333333333333333
2010,BRONX,211,Recycling Enforcement,ER4 City Agency (Inst. Recycling),Closed,1,,,1.00000000000000000000
2010,BRONX,211,Recycling Enforcement,ER5 Comm. Recyc. (Bldg Mgmt),Closed,2,,,6.5000000000000000
2010,BRONX,211,Sanitation Condition,12 Dead Animals,Closed,109,,,1.1009174311926606
2010,BRONX,211,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Closed,227,,,1.9911894273127753
2010,BRONX,211,Sanitation Condition,22 Weeds,Closed,24,,,1.5000000000000000
2010,BRONX,211,snow,15I Street Condition Ice-Non Storm,Closed,5,,,0.40000000000000000000
2010,BRONX,211,snow,15S Re-Plow/Spread/Ice-Snow Cond.,Closed,101,,,0.32673267326732673267
2010,BRONX,211,snow,5 Un-Plowed/Spread Street,Closed,9,,,0.44444444444444444444
2010,BRONX,211,snow,E9 Snow / Icy Sidewalk,Closed,102,,,5.7843137254901961
2010,BRONX,211,Sweeping Complaint,3 Sweeping/Missed-Inadequate,Closed,13,,,0.53846153846153846154
2010,BRONX,211,Vacant Lot,8 Request to Clean Vacant Lot,Closed,30,,,64.2000000000000000
2010,BRONX,212,Adopt-A-Basket,10A Adopt-A-Basket,Closed,1,,,3.0000000000000000
2010,BRONX,212,Collection Truck Noise,21 Collection Truck Noise,Closed,1,,,1.00000000000000000000
2010,BRONX,212,Derelict Vehicles,Derelict Vehicles,Closed,458,,,1.8100436681222707
2010,BRONX,212,Dirty Conditions,E1 Improper Disposal,Closed,58,,,4.0172413793103448
2010,BRONX,212,Dirty Conditions,E11 Litter Surveillance,Closed,18,,,3.1111111111111111
2010,BRONX,212,Dirty Conditions,E12 Illegal Dumping Surveillance,Closed,67,,,8.8358208955223881
2010,BRONX,212,Dirty Conditions,E13 Throw-Out,Closed,7,,,1.8571428571428571
2010,BRONX,212,Dirty Conditions,E15 Illegal Postering,Closed,623,,,2.6516853932584270
2010,BRONX,212,Dirty Conditions,E1A Litter Basket / Improper Use,Closed,6,,,2.8333333333333333
2010,BRONX,212,Dirty Conditions,E2 Receptacle Violation,Closed,5,,,1.6000000000000000
2010,BRONX,212,Dirty Conditions,E3 Dirty Sidewalk,Closed,103,,,4.7184466019417476
2010,BRONX,212,Dirty Conditions,E3A Dirty Area/Alleyway,Closed,192,,,3.6302083333333333
2010,BRONX,212,Dirty Conditions,"E4 18"" Law",Closed,15,,,2.5333333333333333
2010,BRONX,212,Dirty Conditions,E5 Loose Rubbish,Closed,18,,,3.1666666666666667
2010,BRONX,212,Dirty Conditions,E8 Canine Violation,Closed,233,,,2.5793991416309013
2010,BRONX,212,Graffiti,Graffiti,Closed,282,,,55.6134751773049645
2010,BRONX,212,Graffiti,Graffiti,Open,5,4400.2000000000000000,62.0000000000000000,
2010,BRONX,212,Litter Basket Complaint,10 Litter Basket / Request,Closed,28,,,1.9642857142857143
2010,BRONX,212,Missed Collection,1 Missed Collection,Closed,184,,,1.8206521739130435
2010,BRONX,212,Missed Collection,1C Uncollected Xmas Trees,Closed,1,,,0.00000000000000000000
2010,BRONX,212,Missed Collection,1R Missed Recycling-All Materials,Closed,62,,,1.6129032258064516
2010,BRONX,212,Missed Collection,1RB Missed Recycling - M/G/Pl,Closed,5,,,2.2000000000000000
2010,BRONX,212,Missed Collection,1RG Missed Recycling Paper,Closed,8,,,0.62500000000000000000
2010,BRONX,212,Missed Collection,2 Bulk-Missed Collection,Closed,56,,,1.9107142857142857
2010,BRONX,212,Missed Collection,2R Bulk-Missed Recy Collection,Closed,5,,,2.0000000000000000
2010,BRONX,212,Other Enforcement,E10 Obstruction (Street/Sidewalk),Closed,12,,,1.5000000000000000
2010,BRONX,212,Other Enforcement,E14 ASP/Restricted Parking,Closed,3,,,2.0000000000000000
2010,BRONX,212,Other Enforcement,E2A Storage Of Receptacles,Closed,25,,,3.6000000000000000
2010,BRONX,212,Other Enforcement,E6 Commercial Waste Disposal,Closed,3,,,3.0000000000000000
2010,BRONX,212,Other Enforcement,ECR Commercial Routing Sticker,Closed,3,,,4.0000000000000000
2010,BRONX,212,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Closed,43,,,1.4418604651162791
2010,BRONX,212,Recycling Enforcement,ER1 Resident Recyc. (Owner/Manager,Closed,6,,,4.8333333333333333
2010,BRONX,212,Recycling Enforcement,ER2 Resident Recyc. (Tenant),Closed,3,,,4.6666666666666667
2010,BRONX,212,Sanitation Condition,12 Dead Animals,Closed,241,,,1.0705394190871369
2010,BRONX,212,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Closed,471,,,1.7643312101910828
2010,BRONX,212,Sanitation Condition,15R Street Cond/Ref.W Door,Closed,1,,,1.00000000000000000000
2010,BRONX,212,Sanitation Condition,22 Weeds,Closed,60,,,1.8166666666666667
2010,BRONX,212,Sanitation Condition,9 Spill/Oil etc,Closed,1,,,0.00000000000000000000
2010,BRONX,212,snow,15I Street Condition Ice-Non Storm,Closed,12,,,0.66666666666666666667
2010,BRONX,212,snow,15S Re-Plow/Spread/Ice-Snow Cond.,Closed,94,,,0.32978723404255319149
2010,BRONX,212,snow,5 Un-Plowed/Spread Street,Closed,7,,,0.14285714285714285714
2010,BRONX,212,snow,E9 Snow / Icy Sidewalk,Closed,59,,,4.7627118644067797
2010,BRONX,212,Sweeping Complaint,3 Sweeping/Missed-Inadequate,Closed,15,,,1.6000000000000000
2010,BRONX,212,Vacant Lot,8 Request to Clean Vacant Lot,Closed,59,,,35.1186440677966102
2010,BRONX,228,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Closed,1,,,1.00000000000000000000
2010,BRONX,401,Derelict Vehicles,Derelict Vehicles,Closed,328,,,2.6189024390243902
2010,BRONX,,Derelict Vehicles,Derelict Vehicles,Closed,1,,,2.0000000000000000
2010,BRONX,,Graffiti,Graffiti,Closed,5,,,565.6000000000000000
2010,BRONX,,Graffiti,Graffiti,Open,17,4294.0588235294117647,,
2010,BROOKLYN,301,Collection Truck Noise,21 Collection Truck Noise,Closed,3,,,2.0000000000000000
2010,BROOKLYN,301,Derelict Bicycle,14B Derelict Bicycle,Closed,15,,,2.4000000000000000
2010,BROOKLYN,301,Derelict Vehicles,14 Derelict Vehicles,Closed,1,,,0.00000000000000000000
2010,BROOKLYN,301,Derelict Vehicles,Derelict Vehicles,Closed,176,,,2.3920454545454545
2010,BROOKLYN,301,Dirty Conditions,E1 Improper Disposal,Closed,73,,,5.4109589041095890
2010,BROOKLYN,301,Dirty Conditions,E11 Litter Surveillance,Closed,9,,,2.2222222222222222
2010,BROOKLYN,301,Dirty Conditions,E12 Illegal Dumping Surveillance,Closed,40,,,7.0250000000000000
2010,BROOKLYN,301,Dirty Conditions,E13 Throw-Out,Closed,4,,,8.0000000000000000
2010,BROOKLYN,301,Dirty Conditions,E15 Illegal Postering,Closed,29,,,2.1724137931034483
2010,BROOKLYN,301,Dirty Conditions,E1A Litter Basket / Improper Use,Closed,3,,,3.3333333333333333
2010,BROOKLYN,301,Dirty Conditions,E2 Receptacle Violation,Closed,49,,,1.6530612244897959
2010,BROOKLYN,301,Dirty Conditions,E3 Dirty Sidewalk,Closed,179,,,6.6592178770949721
