year,borough,complaint_type,status_cal,count,avg,avg,avg
2022,BROOKLYN,Sanitation Worker or Vehicle Complaint,Closed,228,,,9.2149122807017544
2022,BROOKLYN,Sanitation Worker or Vehicle Complaint,Open,42,22.5952380952380952,,
2022,BROOKLYN,Seasonal Collection,Closed,97,,,7.2371134020618557
2022,BROOKLYN,snow,Closed,1838,,,5.8536452665941240
2022,BROOKLYN,snow,Open,1,93.0000000000000000,,
2022,BROOKLYN,Sweeping Complaint,Closed,780,,,9.7525641025641026
2022,BROOKLYN,Sweeping Complaint,Open,54,11.6296296296296296,,
2022,MANHATTAN,Abandoned Bike,Closed,129,,,12.0930232558139535
2022,MANHATTAN,Abandoned Bike,Open,24,22.2083333333333333,,
2022,MANHATTAN,Commercial Disposal Complaint,Closed,65,,,3.6307692307692308
2022,MANHATTAN,Commercial Disposal Complaint,Open,3,3.0000000000000000,,
2022,MANHATTAN,Dead Animal,Closed,172,,,8.7267441860465116
2022,MANHATTAN,Dead Animal,Open,16,6.1250000000000000,,
2022,MANHATTAN,Derelict Vehicles,Closed,867,,,1.7623990772779700
2022,MANHATTAN,Derelict Vehicles,Open,26,36.6923076923076923,,
2022,MANHATTAN,Dirty Conditions,Closed,2366,,,2.3643279797125951
2022,MANHATTAN,Dirty Conditions,Open,76,6.3684210526315789,,
2022,MANHATTAN,Dumpster Complaint,Closed,69,,,10.6231884057971014
2022,MANHATTAN,Dumpster Complaint,Open,4,2.7500000000000000,,
2022,MANHATTAN,Graffiti,Closed,1,,,37.0000000000000000
2022,MANHATTAN,Graffiti,Open,964,66.4834024896265560,-19.7641723356009070,
2022,MANHATTAN,Illegal Dumping,Closed,880,,,8.5238636363636364
2022,MANHATTAN,Illegal Dumping,Open,78,15.2051282051282051,,
2022,MANHATTAN,Illegal Posting,Closed,30,,,5.8000000000000000
2022,MANHATTAN,Illegal Posting,Open,6,5.5000000000000000,,
2022,MANHATTAN,Incorrect Data,Closed,3,,,10.0000000000000000
2022,MANHATTAN,Institution Disposal Complaint,Closed,4,,,9.2500000000000000
2022,MANHATTAN,Litter Basket Complaint,Closed,317,,,10.2965299684542587
2022,MANHATTAN,Litter Basket Complaint,Open,51,17.8039215686274510,,
2022,MANHATTAN,Lot Condition,Closed,19,,,5.7368421052631579
2022,MANHATTAN,Lot Condition,Open,17,63.3529411764705882,,
2022,MANHATTAN,Missed Collection,Closed,976,,,10.1331967213114754
2022,MANHATTAN,Missed Collection,Open,105,18.3047619047619048,,
2022,MANHATTAN,Obstruction,Closed,406,,,2.9630541871921182
2022,MANHATTAN,Obstruction,Open,11,7.0000000000000000,,
2022,MANHATTAN,Recycling Basket Complaint,Closed,13,,,5.0000000000000000
2022,MANHATTAN,Recycling Basket Complaint,Open,3,5.6666666666666667,,
2022,MANHATTAN,Residential Disposal Complaint,Closed,417,,,1.8968824940047962
2022,MANHATTAN,Residential Disposal Complaint,Open,13,2.5384615384615385,,
2022,MANHATTAN,Sanitation Worker or Vehicle Complaint,Closed,74,,,9.5810810810810811
2022,MANHATTAN,Sanitation Worker or Vehicle Complaint,Open,14,29.6428571428571429,,
2022,MANHATTAN,Seasonal Collection,Closed,23,,,13.3478260869565217
2022,MANHATTAN,snow,Closed,530,,,4.8358490566037736
2022,MANHATTAN,Sweeping Complaint,Closed,203,,,15.8374384236453202
2022,MANHATTAN,Sweeping Complaint,Open,30,12.6333333333333333,,
2022,QUEENS,Abandoned Bike,Closed,60,,,5.7000000000000000
2022,QUEENS,Abandoned Bike,Open,4,4.2500000000000000,,
2022,QUEENS,Commercial Disposal Complaint,Closed,62,,,2.7258064516129032
2022,QUEENS,Commercial Disposal Complaint,Open,3,17.0000000000000000,,
2022,QUEENS,Dead Animal,Closed,759,,,3.4782608695652174
2022,QUEENS,Dead Animal,Open,56,4.4642857142857143,,
2022,QUEENS,Derelict Vehicles,Closed,4440,,,1.3707207207207207
2022,QUEENS,Derelict Vehicles,Open,226,43.4247787610619469,,
2022,QUEENS,Dirty Conditions,Closed,2652,,,2.7628205128205128
2022,QUEENS,Dirty Conditions,Open,80,22.2250000000000000,,
2022,QUEENS,Dumpster Complaint,Closed,99,,,5.0808080808080808
2022,QUEENS,Dumpster Complaint,Open,10,14.8000000000000000,,
2022,QUEENS,Graffiti,Closed,3,,,42.6666666666666667
2022,QUEENS,Graffiti,Open,1014,48.5779092702169625,-5.2689938398357290,
2022,QUEENS,Illegal Dumping,Closed,2008,,,4.1304780876494024
2022,QUEENS,Illegal Dumping,Open,129,13.5503875968992248,,
2022,QUEENS,Illegal Posting,Closed,164,,,3.3719512195121951
2022,QUEENS,Illegal Posting,Open,9,4.4444444444444444,,
2022,QUEENS,Incorrect Data,Closed,8,,,4.2500000000000000
2022,QUEENS,Institution Disposal Complaint,Closed,2,,,6.5000000000000000
2022,QUEENS,Litter Basket Complaint,Closed,208,,,4.4038461538461538
2022,QUEENS,Litter Basket Complaint,Open,18,7.7777777777777778,,
2022,QUEENS,Lot Condition,Closed,38,,,6.7894736842105263
2022,QUEENS,Lot Condition,Open,55,61.9454545454545455,,
2022,QUEENS,Missed Collection,Closed,3981,,,5.2358703843255463
2022,QUEENS,Missed Collection,Open,290,7.1793103448275862,,
2022,QUEENS,Obstruction,Closed,989,,,2.5369059656218402
2022,QUEENS,Obstruction,Open,28,3.2857142857142857,,
2022,QUEENS,Recycling Basket Complaint,Closed,3,,,3.0000000000000000
2022,QUEENS,Residential Disposal Complaint,Closed,536,,,2.3134328358208955
2022,QUEENS,Residential Disposal Complaint,Open,11,2.0909090909090909,,
2022,QUEENS,Retailer Complaint,Closed,1,,,28.0000000000000000
2022,QUEENS,Sanitation Worker or Vehicle Complaint,Closed,232,,,5.7758620689655172
2022,QUEENS,Sanitation Worker or Vehicle Complaint,Open,21,11.9047619047619048,,
2022,QUEENS,Seasonal Collection,Closed,39,,,3.9487179487179487
2022,QUEENS,snow,Closed,1744,,,2.7660550458715596
2022,QUEENS,Sweeping Complaint,Closed,171,,,5.6315789473684211
2022,QUEENS,Sweeping Complaint,Open,6,8.0000000000000000,,
2022,QUEENS,Transfer Station Complaint,Closed,1,,,1.00000000000000000000
2022,STATEN ISLAND,Abandoned Bike,Closed,5,,,2.8000000000000000
2022,STATEN ISLAND,Commercial Disposal Complaint,Closed,13,,,3.1538461538461538
2022,STATEN ISLAND,Dead Animal,Closed,388,,,3.2036082474226804
2022,STATEN ISLAND,Dead Animal,Open,7,3.5714285714285714,,
2022,STATEN ISLAND,Derelict Vehicles,Closed,453,,,1.1147902869757174
2022,STATEN ISLAND,Derelict Vehicles,Open,27,64.8888888888888889,,
2022,STATEN ISLAND,Dirty Conditions,Closed,1282,,,1.7238689547581903
2022,STATEN ISLAND,Dirty Conditions,Open,42,55.6666666666666667,,
2022,STATEN ISLAND,Dumpster Complaint,Closed,91,,,4.1648351648351648
2022,STATEN ISLAND,Dumpster Complaint,Open,46,70.5217391304347826,,
2022,STATEN ISLAND,Graffiti,Open,21,48.8095238095238095,-2.6666666666666667,
2022,STATEN ISLAND,Illegal Dumping,Closed,619,,,3.6122778675282714
2022,STATEN ISLAND,Illegal Dumping,Open,32,22.1562500000000000,,
2022,STATEN ISLAND,Illegal Posting,Closed,33,,,7.7878787878787879
2022,STATEN ISLAND,Illegal Posting,Open,2,10.5000000000000000,,
2022,STATEN ISLAND,Incorrect Data,Closed,7,,,4.7142857142857143
2022,STATEN ISLAND,Institution Disposal Complaint,Closed,6,,,1.8333333333333333
2022,STATEN ISLAND,Litter Basket Complaint,Closed,180,,,5.7222222222222222
2022,STATEN ISLAND,Litter Basket Complaint,Open,5,3.0000000000000000,,
2022,STATEN ISLAND,Lot Condition,Closed,17,,,5.2352941176470588
2022,STATEN ISLAND,Lot Condition,Open,27,64.2962962962962963,,
2022,STATEN ISLAND,Missed Collection,Closed,2270,,,5.2929515418502203
2022,STATEN ISLAND,Missed Collection,Open,66,4.1363636363636364,,
2022,STATEN ISLAND,Obstruction,Closed,221,,,2.6425339366515837
2022,STATEN ISLAND,Obstruction,Open,10,49.4000000000000000,,
2022,STATEN ISLAND,Recycling Basket Complaint,Closed,1,,,1.00000000000000000000
2022,STATEN ISLAND,Residential Disposal Complaint,Closed,265,,,1.8943396226415094
2022,STATEN ISLAND,Residential Disposal Complaint,Open,5,3.6000000000000000,,
2022,STATEN ISLAND,Sanitation Worker or Vehicle Complaint,Closed,97,,,5.2989690721649485
2022,STATEN ISLAND,Sanitation Worker or Vehicle Complaint,Open,5,11.2000000000000000,,
2022,STATEN ISLAND,Seasonal Collection,Closed,24,,,10.7500000000000000
2022,STATEN ISLAND,snow,Closed,731,,,3.4021887824897401
2022,STATEN ISLAND,snow,Open,13,92.0000000000000000,,
2022,STATEN ISLAND,Sweeping Complaint,Closed,5,,,3.8000000000000000
2022,Unspecified,Dead Animal,Closed,1,,,12.0000000000000000
2022,Unspecified,Derelict Vehicles,Closed,47,,,1.1489361702127660
2022,Unspecified,Derelict Vehicles,Open,3,64.0000000000000000,,
2022,Unspecified,Illegal Dumping,Closed,5,,,1.8000000000000000
2022,Unspecified,Incorrect Data,Closed,2,,,0.50000000000000000000
2022,Unspecified,Sanitation Worker or Vehicle Complaint,Open,1,5.0000000000000000,,
