year,borough,community_board,complaint_type,status_cal,count,avg,avg,avg
2014,MANHATTAN,112,Vacant Lot,Open,1,2822.0000000000000000,,
2014,MANHATTAN,164,Dirty Conditions,Closed,1,,,3.0000000000000000
2014,MANHATTAN,208,Dirty Conditions,Closed,1,,,1.00000000000000000000
2014,MANHATTAN,208,Graffiti,Closed,4,,,163.2500000000000000
2014,MANHATTAN,208,Sanitation Condition,Closed,6,,,3.8333333333333333
2014,MANHATTAN,208,snow,Closed,3,,,8.3333333333333333
2014,MANHATTAN,,Collection Truck Noise,Closed,2,,,2.0000000000000000
2014,MANHATTAN,,Derelict Bicycle,Closed,7,,,0.85714285714285714286
2014,MANHATTAN,,Derelict Bicycle,Open,1,2734.0000000000000000,,
2014,MANHATTAN,,Dirty Conditions,Closed,33,,,1.7878787878787879
2014,MANHATTAN,,Graffiti,Closed,108,,,110.5555555555555556
2014,MANHATTAN,,Graffiti,Open,89,2870.8988764044943820,2820.7500000000000000,
2014,MANHATTAN,,Litter Basket Complaint,Closed,12,,,0.66666666666666666667
2014,MANHATTAN,,Litter Basket Complaint,Open,1,2787.0000000000000000,,
2014,MANHATTAN,,Missed Collection,Closed,1,,,0.00000000000000000000
2014,MANHATTAN,,Other Enforcement,Closed,3,,,0.66666666666666666667
2014,MANHATTAN,,Overflowing Litter Baskets,Closed,21,,,0.61904761904761904762
2014,MANHATTAN,,Overflowing Recycling Baskets,Closed,2,,,1.00000000000000000000
2014,MANHATTAN,,Sanitation Condition,Closed,31,,,0.67741935483870967742
2014,MANHATTAN,,snow,Closed,2,,,1.5000000000000000
2014,QUEENS,401,Adopt-A-Basket,Closed,1,,,1.00000000000000000000
2014,QUEENS,401,Collection Truck Noise,Closed,5,,,1.00000000000000000000
2014,QUEENS,401,Derelict Bicycle,Closed,11,,,1.4545454545454545
2014,QUEENS,401,Derelict Bicycle,Open,7,2769.7142857142857143,,
2014,QUEENS,401,Derelict Vehicles,Closed,1,,,0.00000000000000000000
2014,QUEENS,401,Dirty Conditions,Closed,742,,,3.3140161725067385
2014,QUEENS,401,Graffiti,Closed,428,,,116.6892523364485981
2014,QUEENS,401,Graffiti,Open,24,2905.3750000000000000,2801.2500000000000000,
2014,QUEENS,401,Litter Basket Complaint,Closed,33,,,1.2727272727272727
2014,QUEENS,401,Litter Basket Complaint,Open,16,2798.3750000000000000,,
2014,QUEENS,401,Missed Collection,Closed,456,,,0.93201754385964912281
2014,QUEENS,401,Missed Collection,Open,3,2891.0000000000000000,,
2014,QUEENS,401,Other Enforcement,Closed,134,,,2.3656716417910448
2014,QUEENS,401,Overflowing Litter Baskets,Closed,13,,,1.00000000000000000000
2014,QUEENS,401,Recycling Enforcement,Closed,20,,,3.9500000000000000
2014,QUEENS,401,Request Xmas Tree Collection,Closed,18,,,0.50000000000000000000
2014,QUEENS,401,Sanitation Condition,Closed,592,,,0.84121621621621621622
2014,QUEENS,401,snow,Closed,416,,,6.8774038461538462
2014,QUEENS,401,Sweeping Complaint,Closed,71,,,1.0422535211267606
2014,QUEENS,401,Sweeping Complaint,Open,1,2717.0000000000000000,,
2014,QUEENS,401,Vacant Lot,Closed,19,,,87.6315789473684211
2014,QUEENS,401,Vacant Lot,Open,2,2824.5000000000000000,,
2014,QUEENS,402,Collection Truck Noise,Closed,5,,,0.60000000000000000000
2014,QUEENS,402,Derelict Bicycle,Closed,7,,,1.2857142857142857
2014,QUEENS,402,Derelict Bicycle,Open,1,2876.0000000000000000,,
2014,QUEENS,402,Derelict Vehicles,Closed,170,,,0.60000000000000000000
2014,QUEENS,402,Dirty Conditions,Closed,361,,,4.0110803324099723
2014,QUEENS,402,Graffiti,Closed,297,,,129.3468013468013468
2014,QUEENS,402,Graffiti,Open,27,2884.4444444444444444,2746.2500000000000000,
2014,QUEENS,402,Litter Basket Complaint,Closed,27,,,1.1851851851851852
2014,QUEENS,402,Litter Basket Complaint,Open,16,2799.9375000000000000,,
2014,QUEENS,402,Missed Collection,Closed,125,,,1.0080000000000000
2014,QUEENS,402,Other Enforcement,Closed,48,,,2.8125000000000000
2014,QUEENS,402,Overflowing Litter Baskets,Closed,16,,,0.56250000000000000000
2014,QUEENS,402,Recycling Enforcement,Closed,15,,,5.5333333333333333
2014,QUEENS,402,Request Xmas Tree Collection,Closed,3,,,0.00000000000000000000
2014,QUEENS,402,Sanitation Condition,Closed,397,,,1.0604534005037783
2014,QUEENS,402,snow,Closed,256,,,6.8710937500000000
2014,QUEENS,402,Sweeping Complaint,Closed,51,,,0.52941176470588235294
2014,QUEENS,402,Sweeping Complaint,Open,7,2745.4285714285714286,,
2014,QUEENS,402,Vacant Lot,Closed,23,,,91.7391304347826087
2014,QUEENS,403,Collection Truck Noise,Closed,2,,,2.0000000000000000
2014,QUEENS,403,Derelict Bicycle,Closed,7,,,1.7142857142857143
2014,QUEENS,403,Derelict Bicycle,Open,3,2726.6666666666666667,,
2014,QUEENS,403,Derelict Vehicles,Closed,227,,,0.96035242290748898678
2014,QUEENS,403,Dirty Conditions,Closed,783,,,3.9054916985951469
2014,QUEENS,403,Graffiti,Closed,233,,,132.7811158798283262
2014,QUEENS,403,Graffiti,Open,14,2889.9285714285714286,2820.4000000000000000,
2014,QUEENS,403,Litter Basket Complaint,Closed,36,,,1.6388888888888889
2014,QUEENS,403,Litter Basket Complaint,Open,24,2770.4583333333333333,,
2014,QUEENS,403,Missed Collection,Closed,249,,,1.3775100401606426
2014,QUEENS,403,Missed Collection,Open,4,2798.5000000000000000,,
2014,QUEENS,403,Other Enforcement,Closed,114,,,3.0789473684210526
2014,QUEENS,403,Overflowing Litter Baskets,Closed,12,,,0.75000000000000000000
2014,QUEENS,403,Overflowing Recycling Baskets,Closed,1,,,0.00000000000000000000
2014,QUEENS,403,Recycling Enforcement,Closed,8,,,5.7500000000000000
2014,QUEENS,403,Request Xmas Tree Collection,Closed,2,,,0.00000000000000000000
2014,QUEENS,403,Sanitation Condition,Closed,406,,,1.1305418719211823
2014,QUEENS,403,Sanitation Condition,Open,2,2847.0000000000000000,,
2014,QUEENS,403,snow,Closed,135,,,5.6740740740740741
2014,QUEENS,403,Sweeping Complaint,Closed,66,,,1.5909090909090909
2014,QUEENS,403,Vacant Lot,Closed,11,,,30.1818181818181818
2014,QUEENS,404,Adopt-A-Basket,Closed,2,,,1.00000000000000000000
2014,QUEENS,404,Derelict Bicycle,Closed,6,,,1.3333333333333333
2014,QUEENS,404,Derelict Bicycle,Open,2,2794.5000000000000000,,
2014,QUEENS,404,Derelict Vehicles,Closed,203,,,0.82266009852216748768
2014,QUEENS,404,Dirty Conditions,Closed,466,,,4.2253218884120172
2014,QUEENS,404,Graffiti,Closed,227,,,117.9118942731277533
2014,QUEENS,404,Graffiti,Open,24,2898.3750000000000000,2803.8666666666666667,
2014,QUEENS,404,Litter Basket Complaint,Closed,27,,,1.5925925925925926
2014,QUEENS,404,Litter Basket Complaint,Open,12,2759.6666666666666667,,
2014,QUEENS,404,Missed Collection,Closed,176,,,1.2954545454545455
2014,QUEENS,404,Missed Collection,Open,2,2797.0000000000000000,,
2014,QUEENS,404,Other Enforcement,Closed,64,,,3.6875000000000000
2014,QUEENS,404,Other Enforcement,Open,1,2846.0000000000000000,,
2014,QUEENS,404,Overflowing Litter Baskets,Closed,13,,,0.61538461538461538462
2014,QUEENS,404,Overflowing Recycling Baskets,Closed,6,,,1.00000000000000000000
2014,QUEENS,404,Recycling Enforcement,Closed,8,,,4.5000000000000000
2014,QUEENS,404,Request Xmas Tree Collection,Closed,3,,,1.00000000000000000000
2014,QUEENS,404,Sanitation Condition,Closed,292,,,1.2842465753424658
2014,QUEENS,404,Sanitation Condition,Open,1,2722.0000000000000000,,
2014,QUEENS,404,snow,Closed,142,,,4.6197183098591549
2014,QUEENS,404,Sweeping Complaint,Closed,26,,,1.9615384615384615
2014,QUEENS,404,Vacant Lot,Closed,11,,,26.5454545454545455
2014,QUEENS,405,Adopt-A-Basket,Closed,2,,,3.0000000000000000
2014,QUEENS,405,Derelict Bicycle,Closed,3,,,1.00000000000000000000
2014,QUEENS,405,Derelict Bicycle,Open,1,2704.0000000000000000,,
2014,QUEENS,405,Derelict Vehicles,Closed,341,,,0.67741935483870967742
2014,QUEENS,405,Dirty Conditions,Closed,891,,,3.5140291806958474
2014,QUEENS,405,Dirty Conditions,Open,1,2826.0000000000000000,,
2014,QUEENS,405,Graffiti,Closed,189,,,138.5449735449735450
2014,QUEENS,405,Graffiti,Open,16,2893.5625000000000000,2833.0000000000000000,
2014,QUEENS,405,Litter Basket Complaint,Closed,66,,,0.93939393939393939394
2014,QUEENS,405,Litter Basket Complaint,Open,28,2817.2857142857142857,,
2014,QUEENS,405,Missed Collection,Closed,828,,,1.4335748792270531
2014,QUEENS,405,Missed Collection,Open,25,2743.3600000000000000,,
2014,QUEENS,405,Other Enforcement,Closed,136,,,2.4852941176470588
2014,QUEENS,405,Overflowing Litter Baskets,Closed,44,,,0.79545454545454545455
2014,QUEENS,405,Overflowing Recycling Baskets,Closed,1,,,1.00000000000000000000
2014,QUEENS,405,Recycling Enforcement,Closed,36,,,3.8055555555555556
2014,QUEENS,405,Request Xmas Tree Collection,Closed,16,,,0.37500000000000000000
2014,QUEENS,405,Sanitation Condition,Closed,778,,,1.1940874035989717
2014,QUEENS,405,Sanitation Condition,Open,3,2782.6666666666666667,,
2014,QUEENS,405,snow,Closed,405,,,4.7679012345679012
2014,QUEENS,405,Sweeping Complaint,Closed,63,,,1.3174603174603175
2014,QUEENS,405,Sweeping Complaint,Open,1,2731.0000000000000000,,
2014,QUEENS,405,Vacant Lot,Closed,27,,,60.2592592592592593
2014,QUEENS,406,Collection Truck Noise,Closed,11,,,0.45454545454545454545
2014,QUEENS,406,Derelict Bicycle,Closed,2,,,0.50000000000000000000
2014,QUEENS,406,Derelict Vehicles,Closed,45,,,1.1555555555555556
2014,QUEENS,406,Dirty Conditions,Closed,349,,,3.8338108882521490
2014,QUEENS,406,Dirty Conditions,Open,2,2810.5000000000000000,,
2014,QUEENS,406,Graffiti,Closed,65,,,131.8769230769230769
2014,QUEENS,406,Graffiti,Open,2,2922.5000000000000000,2753.0000000000000000,
2014,QUEENS,406,Litter Basket Complaint,Closed,18,,,1.2222222222222222
2014,QUEENS,406,Litter Basket Complaint,Open,4,2771.7500000000000000,,
2014,QUEENS,406,Missed Collection,Closed,249,,,1.1445783132530120
2014,QUEENS,406,Missed Collection,Open,3,2826.0000000000000000,,
2014,QUEENS,406,Other Enforcement,Closed,85,,,3.2000000000000000
2014,QUEENS,406,Overflowing Litter Baskets,Closed,19,,,1.1578947368421053
2014,QUEENS,406,Overflowing Recycling Baskets,Closed,1,,,2.0000000000000000
2014,QUEENS,406,Recycling Enforcement,Closed,7,,,5.1428571428571429
2014,QUEENS,406,Request Xmas Tree Collection,Closed,1,,,0.00000000000000000000
2014,QUEENS,406,Sanitation Condition,Closed,236,,,1.0932203389830508
2014,QUEENS,406,Sanitation Condition,Open,2,2751.0000000000000000,,
2014,QUEENS,406,snow,Closed,280,,,6.4071428571428571
2014,QUEENS,406,Sweeping Complaint,Closed,29,,,2.3448275862068966
2014,QUEENS,406,Sweeping Complaint,Open,4,2743.7500000000000000,,
2014,QUEENS,406,Vacant Lot,Closed,4,,,8.5000000000000000
2014,QUEENS,406,Vacant Lot,Open,1,2778.0000000000000000,,
2014,QUEENS,407,Collection Truck Noise,Closed,11,,,0.36363636363636363636
2014,QUEENS,407,Derelict Bicycle,Closed,3,,,1.00000000000000000000
2014,QUEENS,407,Derelict Bicycle,Open,1,2730.0000000000000000,,
2014,QUEENS,407,Derelict Vehicles,Closed,314,,,0.79936305732484076433
2014,QUEENS,407,Dirty Conditions,Closed,762,,,4.2900262467191601
2014,QUEENS,407,Graffiti,Closed,215,,,107.5255813953488372
2014,QUEENS,407,Graffiti,Open,26,2971.8076923076923077,2865.8000000000000000,
2014,QUEENS,407,Litter Basket Complaint,Closed,21,,,1.5714285714285714
2014,QUEENS,407,Litter Basket Complaint,Open,10,2791.1000000000000000,,
2014,QUEENS,407,Missed Collection,Closed,1354,,,1.7429837518463811
2014,QUEENS,407,Other Enforcement,Closed,171,,,2.7660818713450292
2014,QUEENS,407,Overflowing Litter Baskets,Closed,15,,,1.00000000000000000000
2014,QUEENS,407,Overflowing Recycling Baskets,Closed,3,,,1.00000000000000000000
2014,QUEENS,407,Recycling Enforcement,Closed,9,,,2.2222222222222222
2014,QUEENS,407,Request Xmas Tree Collection,Closed,12,,,1.7500000000000000
2014,QUEENS,407,Sanitation Condition,Closed,837,,,1.3596176821983274
2014,QUEENS,407,Sanitation Condition,Open,1,2869.0000000000000000,,
2014,QUEENS,407,snow,Closed,549,,,5.1566484517304189
2014,QUEENS,407,Sweeping Complaint,Closed,25,,,1.4000000000000000
2014,QUEENS,407,Vacant Lot,Closed,27,,,48.6666666666666667
2014,QUEENS,407,Vacant Lot,Open,1,2695.0000000000000000,,
2014,QUEENS,408,Collection Truck Noise,Closed,4,,,1.2500000000000000
2014,QUEENS,408,Derelict Bicycle,Open,1,2688.0000000000000000,,
2014,QUEENS,408,Derelict Vehicles,Closed,168,,,0.94047619047619047619
2014,QUEENS,408,Dirty Conditions,Closed,601,,,4.4908485856905158
2014,QUEENS,408,Graffiti,Closed,68,,,110.6176470588235294
2014,QUEENS,408,Graffiti,Open,6,2884.6666666666666667,,
2014,QUEENS,408,Litter Basket Complaint,Closed,23,,,1.4782608695652174
2014,QUEENS,408,Litter Basket Complaint,Open,24,2779.0833333333333333,,
2014,QUEENS,408,Missed Collection,Closed,730,,,1.2958904109589041
2014,QUEENS,408,Other Enforcement,Closed,70,,,3.2714285714285714
2014,QUEENS,408,Overflowing Litter Baskets,Closed,17,,,1.2352941176470588
2014,QUEENS,408,Overflowing Recycling Baskets,Closed,2,,,1.5000000000000000
2014,QUEENS,408,Recycling Enforcement,Closed,5,,,5.4000000000000000
2014,QUEENS,408,Request Xmas Tree Collection,Closed,7,,,0.14285714285714285714
2014,QUEENS,408,Sanitation Condition,Closed,549,,,1.1748633879781421
2014,QUEENS,408,snow,Closed,381,,,5.1128608923884514
2014,QUEENS,408,Sweeping Complaint,Closed,31,,,1.6451612903225806
2014,QUEENS,408,Vacant Lot,Closed,21,,,56.9047619047619048
2014,QUEENS,409,Derelict Bicycle,Closed,2,,,1.00000000000000000000
2014,QUEENS,409,Derelict Vehicles,Closed,524,,,0.71564885496183206107
2014,QUEENS,409,Dirty Conditions,Closed,949,,,3.7913593256059009
2014,QUEENS,409,Graffiti,Closed,249,,,123.9518072289156627
2014,QUEENS,409,Graffiti,Open,13,2897.0769230769230769,2816.2222222222222222,
2014,QUEENS,409,Litter Basket Complaint,Closed,16,,,1.6250000000000000
2014,QUEENS,409,Litter Basket Complaint,Open,6,2832.1666666666666667,,
2014,QUEENS,409,Missed Collection,Closed,267,,,1.2434456928838951
2014,QUEENS,409,Other Enforcement,Closed,103,,,2.0388349514563107
2014,QUEENS,409,Overflowing Litter Baskets,Closed,19,,,0.84210526315789473684
2014,QUEENS,409,Overflowing Litter Baskets,Open,1,2802.0000000000000000,,
2014,QUEENS,409,Overflowing Recycling Baskets,Closed,1,,,0.00000000000000000000
2014,QUEENS,409,Recycling Enforcement,Closed,7,,,3.1428571428571429
2014,QUEENS,409,Request Xmas Tree Collection,Closed,6,,,0.16666666666666666667
2014,QUEENS,409,Sanitation Condition,Closed,601,,,0.98003327787021630616
2014,QUEENS,409,snow,Closed,311,,,6.6109324758842444
2014,QUEENS,409,Sweeping Complaint,Closed,23,,,1.2608695652173913
2014,QUEENS,409,Vacant Lot,Closed,32,,,89.2187500000000000
2014,QUEENS,410,Adopt-A-Basket,Closed,1,,,2.0000000000000000
2014,QUEENS,410,Collection Truck Noise,Closed,4,,,0.50000000000000000000
2014,QUEENS,410,Derelict Bicycle,Closed,5,,,0.80000000000000000000
2014,QUEENS,410,Derelict Vehicles,Closed,434,,,0.41935483870967741935
2014,QUEENS,410,Dirty Conditions,Closed,626,,,3.9520766773162939
2014,QUEENS,410,Dirty Conditions,Open,1,2835.0000000000000000,,
2014,QUEENS,410,Graffiti,Closed,86,,,99.5000000000000000
2014,QUEENS,410,Graffiti,Open,5,2891.4000000000000000,2733.0000000000000000,
2014,QUEENS,410,Litter Basket Complaint,Closed,17,,,0.64705882352941176471
2014,QUEENS,410,Litter Basket Complaint,Open,3,2800.3333333333333333,,
2014,QUEENS,410,Missed Collection,Closed,386,,,0.56735751295336787565
2014,QUEENS,410,Other Enforcement,Closed,171,,,1.7719298245614035
2014,QUEENS,410,Overflowing Litter Baskets,Closed,14,,,0.71428571428571428571
2014,QUEENS,410,Recycling Enforcement,Closed,12,,,4.7500000000000000
2014,QUEENS,410,Request Xmas Tree Collection,Closed,12,,,0.08333333333333333333
2014,QUEENS,410,Sanitation Condition,Closed,652,,,0.87730061349693251534
2014,QUEENS,410,snow,Closed,222,,,4.7837837837837838
2014,QUEENS,410,Sweeping Complaint,Closed,1,,,1.00000000000000000000
2014,QUEENS,410,Vacant Lot,Closed,47,,,45.2127659574468085
2014,QUEENS,411,Collection Truck Noise,Closed,3,,,0.33333333333333333333
2014,QUEENS,411,Derelict Vehicles,Closed,82,,,0.85365853658536585366
2014,QUEENS,411,Dirty Conditions,Closed,417,,,4.0167865707434053
2014,QUEENS,411,Graffiti,Closed,64,,,115.7031250000000000
2014,QUEENS,411,Graffiti,Open,4,2865.5000000000000000,2862.0000000000000000,
2014,QUEENS,411,Litter Basket Complaint,Closed,10,,,0.90000000000000000000
2014,QUEENS,411,Litter Basket Complaint,Open,8,2774.7500000000000000,,
2014,QUEENS,411,Missed Collection,Closed,654,,,1.3654434250764526
2014,QUEENS,411,Other Enforcement,Closed,63,,,3.1746031746031746
2014,QUEENS,411,Overflowing Litter Baskets,Closed,19,,,0.94736842105263157895
2014,QUEENS,411,Overflowing Recycling Baskets,Closed,1,,,1.00000000000000000000
2014,QUEENS,411,Recycling Enforcement,Closed,8,,,5.3750000000000000
2014,QUEENS,411,Request Xmas Tree Collection,Closed,25,,,0.28000000000000000000
2014,QUEENS,411,Sanitation Condition,Closed,361,,,1.3102493074792244
2014,QUEENS,411,snow,Closed,318,,,4.2264150943396226
2014,QUEENS,411,Sweeping Complaint,Closed,1,,,1.00000000000000000000
2014,QUEENS,411,Vacant Lot,Closed,10,,,59.7000000000000000
2014,QUEENS,412,Adopt-A-Basket,Closed,1,,,1.00000000000000000000
2014,QUEENS,412,Collection Truck Noise,Closed,2,,,0.50000000000000000000
2014,QUEENS,412,Derelict Bicycle,Closed,2,,,1.5000000000000000
2014,QUEENS,412,Derelict Bicycle,Open,1,2706.0000000000000000,,
2014,QUEENS,412,Derelict Vehicles,Closed,757,,,0.82430647291941875826
2014,QUEENS,412,Dirty Conditions,Closed,1517,,,4.2893869479235333
2014,QUEENS,412,Graffiti,Closed,206,,,115.5970873786407767
2014,QUEENS,412,Graffiti,Open,20,2926.0000000000000000,2753.0000000000000000,
2014,QUEENS,412,Litter Basket Complaint,Closed,45,,,1.5555555555555556
2014,QUEENS,412,Litter Basket Complaint,Open,13,2796.8461538461538462,,
2014,QUEENS,412,Missed Collection,Closed,724,,,1.5165745856353591
2014,QUEENS,412,Missed Collection,Open,3,2747.3333333333333333,,
2014,QUEENS,412,Other Enforcement,Closed,137,,,2.3065693430656934
2014,QUEENS,412,Overflowing Litter Baskets,Closed,28,,,1.2857142857142857
2014,QUEENS,412,Recycling Enforcement,Closed,19,,,5.3157894736842105
2014,QUEENS,412,Request Xmas Tree Collection,Closed,29,,,1.3448275862068966
2014,QUEENS,412,Sanitation Condition,Closed,1339,,,1.4973861090365945
2014,QUEENS,412,snow,Closed,442,,,2.8506787330316742
2014,QUEENS,412,Sweeping Complaint,Closed,14,,,1.2142857142857143
2014,QUEENS,412,Vacant Lot,Closed,165,,,74.0606060606060606
2014,QUEENS,412,Vacant Lot,Open,2,2748.0000000000000000,,
2014,QUEENS,413,Collection Truck Noise,Closed,4,,,1.2500000000000000
2014,QUEENS,413,Derelict Bicycle,Closed,3,,,1.6666666666666667
2014,QUEENS,413,Derelict Bicycle,Open,1,2851.0000000000000000,,
2014,QUEENS,413,Derelict Vehicles,Closed,457,,,0.97155361050328227571
2014,QUEENS,413,Dirty Conditions,Closed,780,,,4.2089743589743590
2014,QUEENS,413,Graffiti,Closed,175,,,125.1485714285714286
2014,QUEENS,413,Graffiti,Open,9,2808.2222222222222222,2621.6666666666666667,
2014,QUEENS,413,Litter Basket Complaint,Closed,22,,,2.5000000000000000
2014,QUEENS,413,Litter Basket Complaint,Open,21,2812.5714285714285714,,
2014,QUEENS,413,Missed Collection,Closed,663,,,1.6877828054298643
2014,QUEENS,413,Missed Collection,Open,1,2862.0000000000000000,,
2014,QUEENS,413,Other Enforcement,Closed,99,,,2.9696969696969697
2014,QUEENS,413,Other Enforcement,Open,1,2834.0000000000000000,,
2014,QUEENS,413,Overflowing Litter Baskets,Closed,22,,,0.95454545454545454545
2014,QUEENS,413,Recycling Enforcement,Closed,16,,,5.5000000000000000
2014,QUEENS,413,Request Xmas Tree Collection,Closed,36,,,2.3888888888888889
2014,QUEENS,413,Sanitation Condition,Closed,838,,,1.6909307875894988
2014,QUEENS,413,snow,Closed,348,,,3.8304597701149425
2014,QUEENS,413,Sweeping Complaint,Closed,1,,,2.0000000000000000
2014,QUEENS,413,Vacant Lot,Closed,61,,,61.1311475409836066
2014,QUEENS,413,Vacant Lot,Open,2,2817.0000000000000000,,
2014,QUEENS,414,Collection Truck Noise,Closed,1,,,2.0000000000000000
2014,QUEENS,414,Derelict Bicycle,Closed,2,,,2.0000000000000000
2014,QUEENS,414,Derelict Vehicles,Closed,77,,,1.0649350649350649
2014,QUEENS,414,Dirty Conditions,Closed,509,,,6.6719056974459725
2014,QUEENS,414,Graffiti,Closed,41,,,172.0731707317073171
2014,QUEENS,414,Graffiti,Open,7,2882.4285714285714286,2835.5000000000000000,
2014,QUEENS,414,Litter Basket Complaint,Closed,11,,,1.4545454545454545
2014,QUEENS,414,Missed Collection,Closed,325,,,1.3938461538461538
2014,QUEENS,414,Missed Collection,Open,1,2875.0000000000000000,,
2014,QUEENS,414,Other Enforcement,Closed,66,,,2.3484848484848485
2014,QUEENS,414,Overflowing Litter Baskets,Closed,9,,,0.88888888888888888889
2014,QUEENS,414,Recycling Enforcement,Closed,5,,,5.2000000000000000
2014,QUEENS,414,Request Xmas Tree Collection,Closed,11,,,0.27272727272727272727
2014,QUEENS,414,Sanitation Condition,Closed,376,,,1.1728723404255319
2014,QUEENS,414,snow,Closed,201,,,3.6517412935323383
2014,QUEENS,414,Sweeping Complaint,Closed,12,,,0.91666666666666666667
2014,QUEENS,414,Vacant Lot,Closed,96,,,56.1145833333333333
2014,QUEENS,414,Vacant Lot,Open,2,2822.0000000000000000,,
2014,QUEENS,481,Sanitation Condition,Closed,3,,,2.3333333333333333
